ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Loan Title,Debit to Income,Delinquency - two years,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
2955384,30945,11020,31733.35975,59,BAT2252229,6.299840014,E,D3,RENT,147564.757,Verified,Debt consolidation,32.81325259,0,13033,57.33043702,5,w,2096.070955,0.084492021,1.543286054,0.223263528,0,INDIVIDUAL,6,1420,67339,3335,0
68698155,30529,15333,33773.31651,59,BAT4694572,23.58631626,B,D4,MORTGAGE,58851.36564,Source Verified,Credit card refinancing,33.3478245,2,5403,59.64795872,17,f,2466.237349,0.032094324,5.456780192,0.676330383,0,INDIVIDUAL,121,42,60660,3054,0
4689661,22208,30752,4310.968068,59,BAT1586599,14.84484126,B,C1,MORTGAGE,70312.25079,Not Verified,Credit card refinancing,20.08235137,0,926,67.44661049,26,w,1493.838455,0.103518303,4.680952471,0.080420813,0,INDIVIDUAL,14,51,77009,19035,0
13380270,20769,10222,12093.17462,59,BAT224923,10.92811899,B,D1,MORTGAGE,49134.87621,Verified,Debt consolidation,20.67493965,2,5965,7.828779773,23,w,2860.946692,0.029032366,5.210478658,0.200981795,0,INDIVIDUAL,141,2,20248,75555,0
7232653,4196,9890,19791.767,59,BAT5924421,11.64127866,C,D4,OWN,82191.48294,Source Verified,Credit card refinancing,18.85642051,0,436,62.10367816,5,w,493.8576595,0.068819813,3.184996979,0.704124733,0,INDIVIDUAL,8,35,35041,91522,1
60735662,11730,33004,11765.8307,59,BAT3461431,11.77762666,D,C1,MORTGAGE,56267.88832,Source Verified,Credit card refinancing,14.25397293,0,5934,52.42945303,19,w,3633.84335,0.024589634,5.288137178,0.686655142,0,INDIVIDUAL,75,48,54812,16920,0
2086164,18792,8374,9095.431145,58,BAT1586599,9.754724007,E,B3,RENT,113124.7361,Not Verified,Debt consolidation,13.1810978,0,471,33.96204435,23,f,1212.197614,0.032565305,2.709701209,0.656259978,0,INDIVIDUAL,62,43,245478,77705,0
15192712,19182,7025,6624.564919,59,BAT224923,21.02470468,B,G2,RENT,65765.83498,Verified,Debt consolidation,14.45377,0,10962,47.34395326,5,w,617.7030705,0.02431678,1.381495604,0.717924398,0,INDIVIDUAL,66,25,164796,28891,0
4571728,26051,23769,16326.6507,59,BAT1586599,16.10821681,A,A4,MORTGAGE,97656.90228,Source Verified,Credit card refinancing,34.76551314,0,4519,77.51485114,22,w,1226.863627,0.059649767,3.133453411,0.107416827,0,INDIVIDUAL,126,6,24779,31618,0
4096026,16240,5480,11216.37631,58,BAT1586599,15.42296507,C,B3,MORTGAGE,59643.72165,Source Verified,Credit card refinancing,20.9844948,1,2582,55.80715949,16,f,511.6568747,0.000835442,4.144450931,0.273451029,0,INDIVIDUAL,45,3,47908,14458,1
9322099,19565,7534,13456.81617,59,BAT5924421,9.292571889,C,E2,RENT,59579.12401,Verified,Credit card refinancing,21.25275832,0,18496,36.06031924,14,w,1165.435556,0.003452192,3.834907852,0.031342853,0,INDIVIDUAL,39,20,366026,3121,0
20899443,7840,29314,11726.89096,59,BAT4271519,6.664347095,C,B5,RENT,31175.68696,Source Verified,Home improvement,37.182105,0,1101,56.48803515,35,w,811.9205498,0.033387603,2.929645946,0.777316283,0,INDIVIDUAL,72,21,6024,25266,0
5435194,21442,20226,11816.18524,59,BAT2575549,6.936109456,A,B1,RENT,69180.59157,Verified,Credit card refinancing,17.63513173,0,11324,47.61437442,21,f,157.8214963,0.019673058,3.696500496,1.193145849,0,INDIVIDUAL,66,36,331785,58559,0
1949299,6411,22622,11952.90694,59,BAT3461431,6.220748482,B,C4,MORTGAGE,65141.31965,Not Verified,Credit card refinancing,12.36625376,0,6680,82.64917667,8,w,201.1418439,0.026851242,5.268173937,1.269882347,0,INDIVIDUAL,23,23,317386,1693,1
12672298,30423,6735,12163.6147,58,BAT4351734,15.25257675,C,A4,MORTGAGE,46797.30428,Verified,Credit card refinancing,23.61746816,0,4651,69.73756551,24,w,649.3689536,0.030370142,3.201565881,0.84231844,0,INDIVIDUAL,121,59,130428,18432,0
37757007,26529,24144,11991.81618,58,BAT5525466,9.718981951,B,B4,MORTGAGE,123761.3251,Not Verified,Debt consolidation,22.16556077,0,571,8.903700178,15,f,1090.828127,0.131134166,5.821600509,0.708590253,0,INDIVIDUAL,39,25,233159,55411,0
19456384,13732,19089,7628.478348,58,BAT2252229,12.30938777,C,E5,MORTGAGE,66054.4172,Verified,Debt consolidation,23.75498373,0,1059,86.99403771,9,f,1597.61635,0.022421829,7.623586306,0.519658217,0,INDIVIDUAL,121,54,169264,4550,0
28241134,31830,15682,17446.94134,58,BAT1104812,10.42655846,B,C2,RENT,50239.82735,Source Verified,Credit Card Payoff,19.3011757,3,12440,69.22902437,20,w,6054.786338,0.023211143,6.962300816,0.367584306,0,INDIVIDUAL,50,43,19541,17872,0
31701726,3343,9057,20564.44002,58,BAT4351734,7.252473967,B,F4,OWN,115850.4949,Not Verified,Credit card refinancing,11.28020036,0,12877,20.60346263,16,w,3258.13431,0.005363771,4.950657425,0.631048014,0,INDIVIDUAL,71,44,41642,29131,1
1884625,14727,21044,12514.31655,58,BAT4136152,11.30156375,A,A3,MORTGAGE,54322.72029,Source Verified,Credit card refinancing,20.62894657,0,1222,48.8973216,35,f,3624.097599,0.112317591,6.47468607,1.253105241,0,INDIVIDUAL,77,18,6134,4750,0
45001090,32351,25569,12064.05629,58,BAT2078974,13.27358537,C,B4,MORTGAGE,21882.96738,Not Verified,Debt consolidation,22.81035835,0,5078,84.1272481,30,f,6529.026915,0.110691372,6.665836473,0.900715337,0,INDIVIDUAL,48,37,198750,7051,0
18347818,21867,8744,7046.125384,58,BAT1586599,5.855451147,B,D3,MORTGAGE,90776.72175,Verified,Credit card refinancing,31.5285657,0,3768,60.69135642,32,w,2992.915244,0.072612536,5.289146043,0.629473972,0,INDIVIDUAL,69,31,224877,26832,0
55751350,14783,16245,5426.76176,59,BAT1761981,13.89675118,F,B2,MORTGAGE,39900.22563,Source Verified,Other,15.75050352,0,8754,15.42994542,20,w,1115.046969,0.074355414,2.153313585,1.336663714,0,INDIVIDUAL,101,41,25681,26070,1
4613013,3126,12822,10348.71835,58,BAT2333412,9.195632114,D,C1,MORTGAGE,57469.61382,Source Verified,Debt Consolidation,19.78246062,1,1861,46.63177676,32,f,841.9683714,0.006888303,5.362159305,0.159425208,1,INDIVIDUAL,9,579,37537,52224,0
44747333,14811,17155,8200.9912,59,BAT3873588,11.79623124,D,B3,MORTGAGE,57899.70933,Source Verified,Credit card refinancing,19.4499149,0,9451,81.69861896,25,w,6581.887383,0.055317686,2.91261451,0.608751847,0,INDIVIDUAL,24,24,420922,34281,0
10699917,16533,14983,23215.22214,59,BAT4136152,9.808459374,F,B2,RENT,190149.2448,Source Verified,Debt consolidation,24.98788002,0,12119,48.45070997,10,f,7233.405104,0.086283287,3.015398199,1.162324954,0,INDIVIDUAL,141,3,80194,15332,0
64224910,19890,31462,9597.966386,58,BAT1135695,9.725446973,E,B4,OWN,138066.5857,Not Verified,Credit card refinancing,31.59037498,0,8412,30.80010545,25,f,1926.949032,0.02118408,0.760782849,1.002559407,0,INDIVIDUAL,130,53,81901,9268,0
22768011,4633,6423,23396.36925,59,BAT3873588,13.39852545,B,D3,RENT,91177.51005,Source Verified,Credit card refinancing,15.3970516,0,9416,40.17570772,23,w,507.1657554,0.027181465,3.566518321,0.599497776,0,INDIVIDUAL,39,393,437293,28276,0
3929866,3388,13707,23419.67723,59,BAT4136152,8.363421457,A,C2,MORTGAGE,42315.6854,Verified,Credit card refinancing,21.74901153,0,1846,63.56021205,17,w,879.9956725,0.043364316,3.328619983,0.843326959,0,INDIVIDUAL,53,20,96304,24972,0
33572902,18533,10984,9261.032976,58,BAT2003848,15.74778508,A,D3,RENT,90764.58816,Source Verified,Credit card refinancing,20.67181136,1,8036,55.09600564,15,f,1697.195051,0.010647413,7.759681819,0.496843882,0,INDIVIDUAL,79,28,183433,18926,0
6654874,28802,19406,11480.53197,59,BAT1780517,8.390595063,C,C4,MORTGAGE,90704.93564,Source Verified,Debt consolidation,21.34762312,0,928,9.284344774,24,f,248.9380308,0.0887202,0.292072986,0.596974351,0,INDIVIDUAL,33,1209,28353,1802,0
31001144,16200,8295,13264.36705,58,BAT1780517,6.204677789,A,B3,MORTGAGE,129272.8979,Source Verified,Debt consolidation,13.5998103,0,587,7.167784633,17,w,8178.473879,0.070767303,3.284652648,0.408600462,0,INDIVIDUAL,155,35,146337,9621,0
1565761,18687,6478,9296.319021,59,BAT1184694,10.16424238,E,A5,MORTGAGE,50622.59024,Not Verified,Credit card refinancing,34.33466481,0,6256,68.7484174,20,w,222.6540992,0.009249152,4.608168609,0.810278085,0,INDIVIDUAL,115,39,49532,34251,0
45540046,26658,22035,17359.00043,59,BAT5489674,10.11580592,C,B5,MORTGAGE,79335.03269,Source Verified,Business,9.05684904,0,8617,62.38167158,33,f,1390.740989,0.03972171,1.945089641,0.595449531,0,INDIVIDUAL,9,6,126090,27837,0
15759331,17227,16748,25985.43201,58,BAT4271519,12.82983229,A,B1,OWN,96600.81703,Not Verified,Home improvement,9.351234223,0,4,38.93712738,23,f,245.382021,0.016727444,9.628781177,1.442141202,0,INDIVIDUAL,53,21,152864,8298,0
9666178,21245,11411,20208.8037,36,BAT2833642,10.80345487,C,D4,RENT,145656.987,Source Verified,Debt consolidation,21.92812554,0,5304,75.96373065,11,f,5215.840362,0.050979066,0.766323827,0.737563938,0,INDIVIDUAL,77,9,455349,35424,0
5912471,8594,5552,9650.399877,59,BAT2136391,8.607719663,C,C1,MORTGAGE,76273.75004,Verified,Home improvement,32.43559297,0,13849,45.92903325,23,f,263.867687,0.007596383,5.477955565,0.320222673,0,INDIVIDUAL,8,40,146456,13955,0
2937019,4090,30896,16702.54064,58,BAT1766061,10.47175651,D,A4,RENT,123329.1764,Source Verified,Debt consolidation,21.50049331,0,552,66.72426554,28,w,2394.534706,0.032569509,0.649906983,1.598966749,0,INDIVIDUAL,15,44,97686,33246,0
46396848,15927,31444,17437.36663,36,BAT5811547,9.067047594,E,B2,MORTGAGE,62125.49874,Verified,Consolidation Loan,22.84178478,1,9017,87.50515368,23,f,1436.702542,0.038709487,5.705277002,0.234050818,0,INDIVIDUAL,98,29,266060,12579,0
3724878,19029,8178,13017.53425,59,BAT2333412,9.632049462,B,A5,RENT,150846.2906,Verified,Debt consolidation,16.59023031,1,1953,44.74893112,24,w,1901.499866,0.016323023,6.648201253,1.339812731,0,INDIVIDUAL,44,27,335796,20044,0
48183513,5237,20983,7097.783824,59,BAT2333412,10.70422504,B,D1,RENT,144876.8187,Source Verified,Credit card refinancing,9.144994026,0,4708,66.67427606,38,w,1101.032933,0.022550345,2.965759111,0.235354302,0,INDIVIDUAL,139,35,28089,20747,0
15837748,21074,23642,10769.12476,59,BAT2003848,11.97735821,B,A2,MORTGAGE,32377.4084,Source Verified,Debt Consolidation,27.34352356,0,5636,39.16284707,23,w,506.9965285,0.026406707,0.230190499,0.201081667,0,INDIVIDUAL,29,12,7986,44653,1
1373402,10813,33304,26783.17864,59,BAT2803411,11.51730566,A,E2,MORTGAGE,45953.29704,Source Verified,Credit card refinancing,14.79087829,0,16584,91.85956167,25,f,1184.196704,0.003483699,5.263892899,0.540384249,0,INDIVIDUAL,66,32,201346,10858,0
13303099,19005,29414,9121.447345,58,BAT1467036,13.79670481,F,D1,RENT,125876.8078,Source Verified,Credit card refinancing,28.63760739,0,9226,72.56126511,12,f,2217.484765,0.085438774,2.883810428,0.923247523,0,INDIVIDUAL,107,32,195996,8019,0
20389779,24348,7720,22906.82297,58,BAT5489674,8.795194968,G,E1,OWN,78025.73696,Source Verified,Credit card refinancing,10.07542991,0,7862,30.98443492,14,w,409.7370563,26.0125271,1.333563124,0.985650499,0,INDIVIDUAL,120,29,74587,66127,0
29469819,8015,22862,11827.03432,59,BAT4694572,11.37339865,A,B4,MORTGAGE,48539.64605,Source Verified,Debt Consolidation,23.44257648,1,5257,70.63482431,17,w,41.50995009,0.030401496,3.531478111,0.510744556,0,INDIVIDUAL,12,34,38326,14616,0
26978510,19768,20332,9507.611084,59,BAT2558388,13.33754475,B,D1,MORTGAGE,166852.599,Verified,Debt consolidation,17.81685716,0,4960,56.03552744,17,w,2772.268333,0.034775052,3.870791824,0.594995631,0,INDIVIDUAL,74,20,325221,6008,0
27769105,18144,4607,11203.76206,59,BAT1766061,12.26890488,B,C1,MORTGAGE,45785.64301,Not Verified,Credit card refinancing,24.23903027,1,4946,54.00587014,6,w,1534.60011,0.115446693,6.136226905,0.013124568,0,INDIVIDUAL,15,25,137699,42176,0
10793146,11675,10648,7270.675693,58,BAT4808022,15.1831724,B,D1,MORTGAGE,121863.8443,Verified,Debt consolidation,31.77522908,0,8799,56.31605375,11,w,1306.637267,0.042092181,2.93568503,0.401565037,0,INDIVIDUAL,80,539,106264,46112,0
2278323,13931,22136,22518.93669,59,BAT5849876,10.06966698,A,F5,MORTGAGE,51598.44204,Source Verified,Credit card refinancing,37.99279999,1,9059,63.17546518,29,w,718.6735558,0.036333949,7.62658884,41.67859546,0,INDIVIDUAL,68,1614,429399,7448,1
56007667,14055,22686,15194.23149,59,BAT4136152,18.05153055,A,A4,MORTGAGE,41103.32658,Source Verified,Credit card refinancing,15.98233127,0,25459,56.9435967,19,f,1141.144118,0.013602473,0.584332697,0.579757517,0,INDIVIDUAL,50,35,200560,31928,0
58583944,17547,11468,13067.80906,58,BAT2078974,11.09957624,C,C1,RENT,42102.49317,Not Verified,Other,38.04637223,0,1112,69.15681534,16,f,2663.12936,0.09253288,1.650361566,0.773806793,0,INDIVIDUAL,113,35,240985,8002,0
9580282,2182,23845,12566.92306,59,BAT2558388,10.11440265,C,B1,RENT,60579.36366,Verified,Credit card refinancing,18.52500124,0,7366,59.49207946,17,w,154.3951499,0.009410977,0.422751762,0.782160996,0,INDIVIDUAL,102,49,87106,7612,0
5277216,23897,9407,9898.148113,58,BAT2803411,14.55376415,C,D1,OWN,78880.23084,Source Verified,payoff,35.17287958,0,6797,17.72989982,13,w,1556.78211,0.074247261,2.823359854,1.016234385,0,INDIVIDUAL,39,38,71090,22643,1
60095354,16659,13229,10668.18511,58,BAT2575549,15.78653341,C,A4,MORTGAGE,40703.25398,Not Verified,Debt Consolidation,32.28336018,0,5668,8.801227447,8,w,914.0512092,0.028078291,528.0102964,0.738870352,0,INDIVIDUAL,103,30,38060,8778,0
9924096,10892,30943,7983.949558,59,BAT4694572,15.04151941,B,F5,MORTGAGE,186488.2999,Not Verified,Debt consolidation,24.33250011,0,12489,81.89228782,11,w,2541.036382,0.09886521,2.095294325,0.606838736,0,INDIVIDUAL,121,50,100243,11536,0
46296381,18542,13349,12536.72432,59,BAT2803411,14.8906919,C,C1,RENT,118095.8742,Not Verified,Credit card refinancing,39.34808851,0,2288,64.8557662,17,w,3614.886451,0.091912241,6.299488755,1.034844587,0,INDIVIDUAL,55,53,233843,2053,0
9686789,26269,17156,22121.72114,59,BAT5489674,13.03875545,A,B2,OWN,123523.0268,Source Verified,Credit card refinancing,34.51257672,0,3097,59.25937214,29,f,2677.604215,0.023581975,8.174649597,0.61912262,0,INDIVIDUAL,41,53,300001,14789,0
26051074,29964,9362,6883.608441,59,BAT1780517,17.08448632,B,D3,RENT,34986.56627,Source Verified,Credit card refinancing,29.87607044,0,1776,22.43323737,27,w,1317.060001,0.031624833,6.999817556,0.595052026,0,INDIVIDUAL,90,47,32763,3254,0
10279151,3560,15653,9497.651939,59,BAT1780517,12.56915024,B,C3,MORTGAGE,69021.5656,Source Verified,Debt consolidation,36.695284,0,1036,43.62585919,21,w,548.8799986,0.078082298,3.475944508,0.739011719,0,INDIVIDUAL,113,36,155305,24517,0
59814175,21851,15983,4306.258738,59,BAT4694572,9.840387742,B,E3,RENT,144003.1425,Source Verified,Credit card refinancing,24.60117225,0,26967,72.45193522,20,f,1923.113986,0.043639307,0.257108741,0.694267113,0,INDIVIDUAL,35,32,185074,60649,0
27662883,11758,23369,16265.7712,58,BAT3873588,6.097840294,A,F1,OWN,50419.44528,Not Verified,Credit card refinancing,19.10147036,0,19811,44.00841096,24,f,1173.013612,0.110262386,1065.676979,0.702018759,0,INDIVIDUAL,50,20,30161,11273,0
38760966,11598,10085,4975.700577,58,BAT1930365,14.1088055,C,C1,MORTGAGE,50970.21043,Verified,Debt consolidation,25.56802965,1,6607,44.72813501,8,f,1161.495775,0.047107685,7.668520608,0.926931737,0,INDIVIDUAL,84,27,27404,3038,0
46418784,12508,9054,9937.645586,58,BAT5489674,10.30521538,D,C4,MORTGAGE,78966.41731,Verified,Credit card refinancing,11.4364341,2,4103,76.09358283,24,f,9281.148259,0.088769203,2.890294831,0.85971589,0,INDIVIDUAL,12,12,80130,35748,0
59386794,19392,13952,10622.5931,59,BAT5489674,13.42208766,D,B3,MORTGAGE,129234.7028,Source Verified,Credit card refinancing,20.64909092,0,11247,36.38215395,8,f,1993.301539,0.001258432,6.463603493,0.839737921,0,INDIVIDUAL,142,17,60042,26122,0
8499024,10130,23164,11514.89319,58,BAT1104812,16.20758125,C,A5,MORTGAGE,129622.6042,Verified,Debt consolidation,22.29191827,0,5612,38.78248015,19,w,372.8473851,0.045546128,6.452381118,0.319768015,1,INDIVIDUAL,152,41,35528,17239,1
29750118,12323,25653,9167.427061,58,BAT5924421,13.40129863,B,B1,RENT,117782.2017,Not Verified,Home improvement,27.37702472,0,10880,93.453728,13,f,2224.824692,0.036921968,3.377293555,1.143315613,0,INDIVIDUAL,44,55,359073,17652,0
19321791,29853,9171,13848.17372,58,BAT1766061,12.09989808,A,B4,RENT,41608.80511,Verified,Credit card refinancing,13.46178131,0,781,61.75708535,32,w,7733.070211,0.030318403,6.676165721,0.050015502,0,INDIVIDUAL,134,29,84960,17538,0
5180025,3073,10227,12481.82439,59,BAT5714674,10.79492127,F,D5,RENT,112862.5712,Verified,Credit card refinancing,12.34457914,1,6963,70.56310845,11,f,939.0142406,0.006802085,0.504811335,0.387462111,0,INDIVIDUAL,75,1451,336712,5008,1
2159836,26156,26456,21246.53401,58,BAT5849876,17.27546192,E,E1,RENT,50212.88401,Source Verified,Credit card refinancing,29.60196774,0,13547,85.22222538,30,f,1111.663965,0.053975335,1.507514085,0.826788088,0,INDIVIDUAL,145,31,115248,5125,1
11555607,15594,9295,28908.80434,59,BAT4271519,14.35413529,C,B2,OWN,67278.81258,Source Verified,Credit card refinancing,38.9768869,0,55,33.82831052,28,f,2226.97424,0.153503939,2.03666983,1.444858422,0,INDIVIDUAL,128,37,97040,26511,0
55718464,32114,22808,13367.25866,59,BAT2078974,7.568083733,B,C4,RENT,112346.3737,Not Verified,Debt consolidation,30.45707428,0,4229,28.82823695,5,w,4078.974823,0.052573203,9.147720318,0.581689582,0,INDIVIDUAL,75,32,521414,19596,0
39935423,3849,9744,13175.3807,59,BAT5924421,11.56426774,C,A2,MORTGAGE,52390.84942,Not Verified,Credit card refinancing,11.9627217,0,893,30.71692992,16,f,2397.714926,0.01158481,3260.215093,1.367824262,0,INDIVIDUAL,7,24,165810,57031,0
52675094,19028,20814,22839.57722,58,BAT5489674,6.049459659,C,C3,MORTGAGE,55645.18809,Verified,Debt consolidation,17.79366261,0,14841,37.96966334,12,w,711.5208641,0.063619005,1.182948796,0.277631572,0,INDIVIDUAL,86,18,204103,39806,0
41753786,33229,21570,21535.47782,59,BAT2803411,14.4297618,C,A5,RENT,76146.69661,Source Verified,Debt Consolidation,35.07203725,0,9803,47.83295636,21,f,139.7747646,0.054398219,4.303683543,1.241972291,0,INDIVIDUAL,72,28,357634,15091,0
1738280,3290,8745,14878.19706,58,BAT2078974,6.501461923,E,C2,MORTGAGE,96184.73411,Source Verified,Credit card refinancing,19.22589362,0,6794,70.58350399,17,w,1530.330458,0.014382075,9.323715765,1.278408533,0,INDIVIDUAL,93,41,23772,12712,0
5131305,8879,26456,12679.668,58,BAT2558388,9.430471317,C,E2,MORTGAGE,75239.42915,Source Verified,Debt consolidation,13.22891375,0,12291,79.74243919,27,w,1343.298455,0.021589397,2.512938374,1.023648186,0,INDIVIDUAL,54,56,82266,5461,0
9768021,13496,12629,11587.25316,59,BAT5525466,9.434245204,C,D4,RENT,106573.8281,Source Verified,Credit card refinancing,36.89762962,0,1882,10.86973813,4,w,1123.147516,0.056041733,1.279683756,0.108901043,0,INDIVIDUAL,39,54,133470,49604,0
38005472,33326,9942,5262.386548,59,BAT1184694,12.26996773,E,B1,RENT,85439.42111,Source Verified,Credit card refinancing,32.8511387,1,34496,43.92986998,8,f,9744.057509,0.018555499,4.388761699,1.152817017,0,INDIVIDUAL,27,48,430666,21502,0
4879700,29461,8247,11621.45006,59,BAT4694572,17.05499027,C,B4,RENT,137067.9311,Verified,Debt consolidation,9.854265529,1,9560,41.83838141,23,w,428.8389651,0.008095695,1.371467729,1.103148676,0,INDIVIDUAL,7,545,274801,34888,0
2110174,14080,22257,7523.932162,59,BAT224923,10.76397428,C,C5,RENT,38702.87173,Source Verified,Credit card refinancing,29.97464199,0,806,91.49588288,20,f,3603.543475,0.0772154,0.421472092,0.213778424,0,INDIVIDUAL,70,16,161897,11528,0
1626211,16251,22012,9886.791214,58,BAT2522922,16.01044635,B,D3,OWN,68249.80839,Verified,Debt consolidation,17.20638354,0,6004,49.98088646,13,w,1444.376658,0.039313432,6.661584889,0.761892888,0,INDIVIDUAL,95,20,56134,18546,1
11697740,34041,22802,16407.40063,59,BAT1184694,20.94989122,E,B5,OWN,54409.56191,Verified,Debt Consolidation,17.12864825,0,9056,51.93994166,16,f,4127.67197,0.063944733,0.305012157,1.155623116,0,INDIVIDUAL,88,23,546017,17351,0
16112190,15503,32814,25755.49892,58,BAT1930365,9.600275501,D,C4,RENT,70989.97688,Source Verified,consolidation,18.31349773,0,23512,43.75737635,7,f,3551.569092,3.911926849,3.318218348,0.667473292,0,INDIVIDUAL,72,47,66792,14804,0
3880397,8195,26337,9405.478347,58,BAT5547201,11.24645123,D,B5,MORTGAGE,95413.90379,Source Verified,Home improvement,39.51784115,0,14554,44.36480551,5,f,1637.539033,0.052613182,5.985763782,0.912184265,0,INDIVIDUAL,17,45,62547,18839,0
1372636,17410,16928,10915.93744,58,BAT2428731,12.96863341,E,D1,MORTGAGE,39702.29194,Verified,Home improvement,31.00313523,0,14184,42.35579368,6,f,594.0290914,0.010129399,3.685020927,1.228173443,0,INDIVIDUAL,45,349,588878,2067,0
4660737,13767,5365,11371.00206,59,BAT2333412,11.19402088,F,F1,MORTGAGE,40566.29096,Source Verified,Home improvement,37.20791942,0,5953,24.5700719,21,w,3695.030921,0.032628693,1.297427039,0.795849095,0,INDIVIDUAL,24,14,32965,14492,0
6391301,31538,5759,8826.032204,59,BAT1780517,15.58983262,D,A5,RENT,41362.53429,Source Verified,Debt consolidation,20.23680877,0,1721,44.16260232,10,w,4634.094324,0.040331944,2.980129418,0.361975404,0,INDIVIDUAL,50,35,218075,8486,0
